date,clients,product_type,commodity,operation_type,soy_price,corn_price,sugar_price,cotton_price,usd_brl,vol_soy,vol_corn,contracts,nf_volume,tons
2023-04-23,527,origination,sugar,hedge,139.4996557403569,96.65800023030992,20.647394975684993,86.62615405735752,5.027251109716695,0.030913101205942692,0.019750500396119076,511,1277,91980
2023-04-30,576,barter,cotton,hedge,139.5960757690001,96.74691396681365,20.57367205645921,87.81517058846508,5.050226423724137,0.02609138120907177,0.03366857629393326,2461,7629,541420
2023-05-07,538,origination,soy,future,137.97945860210615,98.70125262149921,20.49185498553491,89.23567483645493,5.015432148148575,0.00907687235327421,0.0205260021748988,4190,10475,754200
2023-05-14,524,export,soy,future,136.9065030382162,97.04513087164133,19.682788992652437,88.66492854270547,5.008183329320513,0.016835915503051982,0.045723566214800865,5555,32219,4721750
2023-05-21,627,origination,corn,spot,137.92589966161822,95.00107194441514,19.666500532697093,87.83257296960123,4.985789931427989,0.03213097699979184,0.02020436577262477,2636,6590,474480
2023-05-28,572,export,soy,hedge,136.8303497140425,94.9344147057392,19.59722017363449,88.30398852598763,4.959896301913572,0.021417169136399048,0.02769621670902263,4806,27874,4085100
2023-06-04,586,export,corn,spot,137.15503759841545,95.39529324446637,19.806082083078515,87.75176548170667,4.983112837661142,0.04319329539981694,0.03619108998247708,3159,18322,2685150
2023-06-11,538,origination,corn,future,137.22339535827118,95.35605954675347,20.36076891156212,88.38469729946218,4.9737588136349045,0.023933178393943717,0.00797961120480362,2729,6822,491220
2023-06-18,572,origination,corn,spot,136.24599483686245,92.87512902670561,20.698738420426448,88.58762032031348,4.980688891269518,0.021920491164900316,0.0038702942562306893,2205,5512,396900
2023-06-25,600,origination,soy,spot,139.46191097085045,92.76818497929027,20.61807181326,87.07187620531624,4.979750479691935,0.016908835357974987,0.0066921242251588645,3273,8182,589140
2023-07-02,558,origination,soy,future,140.41278950432746,91.20282157868444,20.286114040637496,88.61938140664631,4.989291296236397,0.02133540904782282,0.04015100924112619,4048,10120,728640
2023-07-09,617,origination,soy,spot,137.37507562434104,92.0064286372805,21.058121981612455,90.41525907974183,4.990827734057603,0.018475301636194562,0.01837770224929064,3112,7780,560160
2023-07-16,585,export,soy,future,137.6547570964952,92.4463465325967,21.075887511816802,89.80247038925744,4.965167889573831,0.027081086766885906,0.05569839142801903,5195,30131,4415750
2023-07-23,600,barter,sugar,spot,136.66207739934262,91.31849078900387,21.080066299390687,89.41476882932146,4.985093225962774,0.029567023167945843,0.01822902881611134,427,1323,93940
2023-07-30,593,barter,soy,spot,137.94072740153695,90.70185048819985,21.072828773257683,89.70063422004637,4.975218094299548,0.012140105394920506,0.027214615638364446,3062,9492,673640
2023-08-06,688,export,soy,future,136.7519462938879,89.4307942619331,21.132254201488042,90.03509101003338,4.944086456326352,0.006687670464422219,0.04350531943081451,6471,37531,5500350
2023-08-13,622,export,soy,spot,136.57984163168754,89.3555793452053,21.088946077910858,90.69363528270621,4.935524153107035,0.001637946268967034,0.04907311465790948,4581,26569,3893850
2023-08-20,587,export,corn,spot,137.33732255015823,90.50175012980678,20.916847475846787,92.70383982147257,4.96553934891972,0.025079913269125436,0.04973804291963678,2798,16228,2378300
2023-08-27,661,origination,corn,future,138.63595534141342,89.31887887420413,20.75278979347467,92.52689259397852,4.98254378376199,0.008966333938261264,0.03950039476711771,2878,7195,518040
2023-09-03,588,barter,soy,spot,136.83551073082975,89.92373469282555,20.74296381240987,91.72859534944007,4.975570741073833,0.0015289059295248292,0.03728875030973755,2932,9089,645040
2023-09-10,646,export,soy,hedge,136.33375887706833,89.28742555077862,20.57993638106974,90.34927612142553,4.968585586987465,0.02388578604530964,0.0321103233904142,5494,31865,4669900
2023-09-17,566,export,soy,spot,135.6213409103269,88.3359781520638,20.36608264626659,89.61834608148362,4.962152885963117,0.04492999517432791,0.034340332913999655,4608,26726,3916800
2023-09-24,594,origination,soy,spot,134.64134706146632,88.20754172011833,20.39801171457416,89.58521910860982,5.003687845634333,0.019939290884601068,0.018385771404057602,3191,7977,574380
2023-10-01,657,origination,corn,future,137.28952842188798,86.96525093321509,20.321518549347903,91.37977697212762,5.0113265546789645,0.02838490774451642,0.015181613398932314,2443,6107,439740
2023-10-08,682,origination,corn,spot,137.8970009883294,86.30087176679847,20.77271644592271,90.86216567309144,5.019927387622786,0.020818293585475652,0.024959506511068576,2142,5355,385560
2023-10-15,664,barter,soy,spot,136.00567505682685,84.86341829569184,19.977425503404806,91.08595362473034,5.040533056703423,0.019011103468088573,0.02295778452970086,2900,8990,638000
2023-10-22,656,origination,soy,spot,137.382467977409,87.22108845519152,20.304877558981545,91.06953072865758,5.045308839883953,0.02919076482987769,0.0195612634080727,3713,9282,668340
2023-10-29,653,origination,cotton,spot,140.56570227292795,87.26340471755759,20.678703116730834,92.25792400210567,5.04012799696754,0.017097254558113485,0.03335664936948059,2467,6167,444060
2023-11-05,609,barter,corn,hedge,142.11440016375468,86.42373410796648,20.05668604700839,94.78485642797929,5.03620099998584,0.02267392314071903,0.036463662502846134,2239,6940,492580
2023-11-12,644,origination,corn,spot,139.83534521482366,86.68051000084756,19.953879768784283,94.25398765505896,5.034768974797559,0.023216978061960138,0.02606088263550217,2350,5875,423000
2023-11-19,658,origination,soy,hedge,139.10899410552426,86.54571634121857,19.842447508985547,93.76454821254075,5.034024530067361,0.013319095463569512,0.04273036097266314,4641,11602,835380
2023-11-26,723,origination,corn,hedge,141.0093608293042,86.2805528217787,19.420194000570202,94.80870908960982,5.048577120940101,0.02992042349536523,0.011299730630397941,2766,6915,497880
2023-12-03,698,export,soy,future,139.94785663087603,87.01755286183081,19.186848994292937,95.49060057923613,5.049616038656247,0.018250402433045914,0.022676086488643384,6548,37978,5565800
2023-12-10,615,barter,corn,hedge,140.61358577309537,87.92656211388757,18.85367624065319,97.33730790497216,5.064268840200559,0.012442548405071554,0.016398132152766344,1985,6153,436700
2023-12-17,705,origination,cotton,spot,141.77553685323937,87.28996073675494,19.379357373680275,97.92123609029812,5.062654508598387,0.025365098435704038,0.00260156059512328,3015,7537,542700
2023-12-24,680,barter,soy,hedge,140.38514114587227,86.59897884798131,19.660060891624514,97.56194399951107,5.064227212404709,0.011015320182089628,0.02400783176988761,3618,11215,795960
2023-12-31,671,origination,soy,spot,140.29585311177956,86.26891681139935,20.041527420122762,98.15259883020337,5.024263198714067,0.020281811573691282,0.0235390298994006,3591,8977,646380
2024-01-07,729,barter,soy,future,135.43395210167594,83.50661141371664,20.25802903933573,99.26130241078629,5.042589752208117,0.019908810033557964,0.043161396918905574,4369,13543,961180
2024-01-14,751,export,soy,future,133.8973706396745,81.68838213907839,19.919313507970564,100.08178459198365,5.049519521726077,0.03085895565831578,0.03256974021465733,6232,36145,5297200
2024-01-21,751,export,soy,spot,133.51851841258477,83.3286312600118,19.76195742808663,100.58905862309095,5.069479723923269,0.02474698232879953,0.012709758108049541,5692,33013,4838200
2024-01-28,679,origination,soy,future,131.6468436396375,85.30259251621335,19.908769796455008,101.6557333126801,5.011554616359396,0.01974973041254856,0.04724911079601026,4644,11610,835920
2024-02-04,705,barter,sugar,future,134.09546059553495,85.0037492687457,19.542131453787423,102.82502890312577,5.05332211045501,0.02817766299200287,0.03965240434630424,632,1959,139040
2024-02-11,737,export,corn,spot,131.95024852859402,85.69561762441262,19.75603098283914,104.2071878941633,5.050530317891907,0.033902075490173135,0.03198517244162339,3266,18942,2776100
2024-02-18,769,origination,soy,spot,131.29018179854853,86.06911780986486,19.6839333633917,104.85589778175294,5.072693974226657,0.025578103063518622,0.02228219081380202,4875,12187,877500
2024-02-25,709,export,cotton,future,131.48629266447767,89.76377478001115,19.57148712112682,104.68877970143609,5.051895855684147,0.020103526198433808,0.013486729159318244,5201,30165,4420850
2024-03-03,726,origination,soy,future,133.64820259807684,91.10726467373264,19.78477511158787,104.8354933878694,5.064151333785397,0.006881637676498405,0.020533518687147364,5955,14887,1071900
2024-03-10,689,barter,cotton,hedge,131.49440937130768,90.95376356395572,19.91805410503368,106.04200235437776,5.043083022521925,0.009348863369246275,0.038064983436450234,3128,9696,688160
2024-03-17,689,origination,soy,hedge,133.23915499954012,89.8071150352352,19.809764255287956,105.22506668339054,5.0306076433080085,0.016947752956453323,0.047615035671215306,5007,12517,901260
2024-03-24,782,export,sugar,hedge,133.2545045910695,87.87937945092612,20.15756319629723,105.59373999226344,5.068888270385345,0.013904877978407169,0.04351892233926627,1148,6658,975800
2024-03-31,811,origination,corn,future,131.78224161449756,88.12353581396678,19.833244198017262,105.20040117993607,5.065074622370077,0.01813028697014554,0.019133806938564712,3663,9157,659340
2024-04-07,750,origination,sugar,spot,132.4753968258925,87.21591491962562,20.01802488010054,105.22914600287089,5.069423279833671,0.02056649924897107,0.011564590800531866,716,1790,128880
2024-04-14,803,origination,cotton,spot,132.7739863692527,85.50921046810842,20.195955257491057,106.50759786547819,5.086824634447447,0.02529692754356731,0.02669063496293445,3691,9227,664380
2024-04-21,778,origination,soy,hedge,131.8736610535145,84.73332300701738,20.10309132569686,106.69869693349808,5.096738272206899,0.01929501221940909,0.0037787276132457796,4977,12442,895860
2024-04-28,735,origination,cotton,future,131.97836418099953,83.43546540268011,20.200931232369495,106.74513348165424,5.09974665030977,0.02486501643826202,0.02887801257021738,3179,7947,572220
2024-05-05,785,origination,soy,spot,131.40039378570688,85.46003536476718,19.825597159453903,105.38527734067432,5.107045870359095,0.020644744148101205,0.023228768964415978,4695,11737,845100
2024-05-12,844,export,soy,spot,131.57066980358374,86.51800307310653,20.102805265215974,106.13153090670154,5.15511418206386,0.00024533433646128575,0.019407561977581096,5933,34411,5043050
2024-05-19,775,origination,soy,hedge,132.56386581536532,86.50843590352659,20.047334624283078,106.77701508784261,5.153961806123188,0.010606646061812457,0.0058635631927984565,4939,12347,889020
2024-05-26,854,origination,corn,future,134.94289103958334,88.28436887019461,19.890517718127366,108.94026981114807,5.157983787057488,0.018559124442783848,0.0311632012788366,3774,9435,679320
2024-06-02,661,export,soy,future,133.0861677913431,88.37721083937176,20.20522048587843,108.63249157619506,5.17899687497764,0.007903052571588924,0.018607589924057064,5748,33338,4885800
2024-06-09,827,origination,corn,future,136.28571785332747,87.34366979777784,19.993917378715604,108.85164190385902,5.2011073936368,0.025999287299962044,0.010960997971476545,3753,9382,675540
2024-06-16,796,barter,corn,spot,133.35758615404373,89.17141869050143,19.571378989806536,109.10102558756977,5.2248479997480075,0.03530750832343697,0.009467146559379788,2717,8422,597740
2024-06-23,781,barter,sugar,spot,133.12990851149036,89.81811074292303,19.104390237749364,110.67847886733324,5.237622604188592,0.03218761851697317,0.024669821139392367,607,1881,133540
2024-06-30,804,export,sugar,spot,134.0123843212172,88.57341535773128,19.286193223153056,110.58318333494628,5.214762505933981,0.01786557129069792,0.046267019160036935,984,5707,836400
2024-07-07,707,export,soy,spot,134.43387212281976,88.34500894403094,18.902064417404173,110.86220486071663,5.247431136580004,0.03490726136849952,0.044935110574574444,5515,31987,4687750
2024-07-14,797,barter,soy,hedge,133.49982284308888,87.29426703996923,19.428502671999482,111.47010137043317,5.2245042287196295,0.021486674572021115,0.01951484492096474,4508,13974,991760
2024-07-21,828,origination,soy,future,133.18763946755297,85.63490736281203,18.803923849634366,111.65671049358953,5.23055693802441,0.016629140288819608,0.017773455275658635,5949,14872,1070820
2024-07-28,887,origination,soy,hedge,132.4481380655647,86.74632041985,19.312860760121374,111.210276879039,5.215471421024024,0.013865973364590603,0.030625291072900285,6147,15367,1106460
2024-08-04,793,origination,soy,hedge,131.56409093014838,89.03762038841415,19.37616600028216,111.4043668719373,5.214188654092164,0.01697530313511872,0.013019374729740503,5278,13195,950040
2024-08-11,783,export,soy,spot,132.83849407567993,87.35933929983119,19.347152066721044,112.47799862179707,5.220763902298233,0.016118231814587713,0.028621502797833594,5566,32282,4731100
2024-08-18,802,origination,soy,future,133.3740173046275,88.03490238385987,19.18367634067836,111.45148332238603,5.227191046607238,0.02170416222375488,0.034192963340616285,5680,14200,1022400
2024-08-25,876,export,cotton,future,132.33465291173653,87.25413130091368,19.30341717498398,111.58445299653289,5.2356294616919445,0.021605739810498646,0.03972319868661169,6905,40049,5869250
2024-09-01,851,barter,corn,hedge,133.68405272488639,86.66958084039604,19.292126764256526,110.88433218159372,5.267903687073117,0.020030460201534143,0.02379815108224057,3655,11330,804100
2024-09-08,811,barter,soy,spot,134.1450020062013,85.95870813130941,19.623117328861483,112.07937881051856,5.276974373103397,0.0243693816974635,0.02255591499787641,4211,13054,926420
2024-09-15,868,origination,corn,future,135.36429518445976,84.92191920769362,19.657385623460094,110.55619190573479,5.272091240397584,0.031906462747863414,0.014464208958921268,3496,8740,629280
2024-09-22,851,origination,soy,future,136.30873844734518,84.98014516122741,19.702476151898658,109.9972700584632,5.291372983763351,0.02949554135441324,0.01507743575152168,6541,16352,1177380
2024-09-29,899,export,soy,spot,135.06524593096205,83.98300502153417,19.5933924882345,110.37448193352772,5.3151623935418435,0.005151020315500965,0.02228225329718168,5960,34568,5066000
2024-10-06,817,export,corn,spot,134.22497437066662,84.30755321246997,19.57630880111818,111.94000596276206,5.290610237239104,0.005539211349019548,0.02940838608179414,3697,21442,3142450
2024-10-13,840,origination,corn,future,135.3459147783515,84.24726748113102,19.668649331785797,111.87425570168907,5.302558238636101,0.029343199112392738,0.035963015514798996,3409,8522,613620
2024-10-20,841,origination,soy,future,136.2614701765017,83.96052982489132,19.15559881398881,111.31905617499588,5.316581693482319,0.006331213015845789,0.015361852591835864,5305,13262,954900
2024-10-27,789,barter,cotton,spot,136.23011778555548,82.8714534304414,18.751143187357098,113.20021324443647,5.31063042341512,0.017752345981073166,0.04291226282751426,3284,10180,722480
2024-11-03,884,export,sugar,future,136.40610886051866,82.1793278337594,18.97412241556391,111.75219934402023,5.338144559681352,0.008298869739406405,0.021746516787489175,1241,7197,1054850
2024-11-10,886,export,corn,spot,138.3226062042013,83.08579730475032,19.025382047002292,109.55339338740015,5.335143447940701,0.0019801956241998035,0.024743592467818768,4406,25554,3745100
2024-11-17,877,barter,corn,future,137.43524912094753,83.68689792989957,18.97018704609649,109.99340783745347,5.337654977010132,0.02541462728204788,0.01603345985022612,3313,10270,728860
2024-11-24,868,export,corn,spot,138.2558951927026,82.5138316361413,18.97571722601611,109.49135361310087,5.3341935405244545,0.027591551603026468,0.0040908831232753,4396,25496,3736600
2024-12-01,809,origination,soy,hedge,137.95260621405177,82.63303040265637,19.07999173762461,108.47012079597015,5.3345051214760835,0.014234895992732807,0.0356085447563326,5092,12730,916560
2024-12-08,866,origination,soy,spot,137.62608440921093,83.53469495070253,18.9180638335318,109.1784772432695,5.31257961973818,0.0059104229214490996,0.0338421267651092,4616,11540,830880
2024-12-15,873,origination,soy,spot,139.2742496871917,81.53140861335687,18.684572415911106,109.4222779570407,5.283778602086294,0.014537555517475173,0.02162406931458144,5403,13507,972540
2024-12-22,853,origination,corn,spot,140.51237421067376,82.1834408442128,18.74332599244041,108.85819932630397,5.315668703350793,0.023918040054025466,0.025803888606698463,3115,7787,560700
2024-12-29,891,export,corn,spot,141.7326386646747,81.38829233347778,18.449814159155903,107.57789492763308,5.298729476384427,0.005210884312258713,0.031191270612449196,3982,23095,3384700
2025-01-05,925,export,soy,future,143.6908568754062,82.07301073578958,18.572289985870242,108.45035225591323,5.278901629395301,0.021833599197791556,0.00624944971736149,8581,49769,7293850
2025-01-12,1010,barter,cotton,spot,143.72236263785535,81.15709974793856,18.06151490459889,109.1005534338719,5.235833827123226,0.019846901508270044,0.018651367871844463,4741,14697,1043020
2025-01-19,921,origination,cotton,hedge,144.74529209479778,78.99124122714113,18.370261595796585,109.0013775700925,5.2230545921694365,0.025792914996010885,0.034531176155461925,4486,11215,807480
2025-01-26,929,export,corn,spot,144.27989195990762,77.03819030168134,18.5120408405205,110.84801456614017,5.196592796301286,0.021195803684141534,0.009948526921969009,3957,22950,3363450
2025-02-02,915,export,corn,spot,144.76614148864027,77.095892237675,18.58884976081466,109.77792979981402,5.229433099504014,0.010269310591184445,0.028522695185999553,4193,24319,3564050
2025-02-09,816,export,sugar,spot,144.57092690708873,77.40755923974078,18.883657055998313,108.25240462888928,5.249629441290867,0.03196571501664491,0.00872101834451914,1021,5921,867850
2025-02-16,925,export,soy,spot,144.71642085457782,76.32237928961548,19.383299389337086,107.56049655900804,5.235866434387312,0.0184147042697303,0.030597159789202317,8130,47154,6910500
2025-02-23,934,origination,sugar,spot,145.60915639273318,77.08869024014834,19.687610408842524,107.51491054265254,5.280915150494198,0.019726954604900683,0.0245723022124302,836,2090,150480
2025-03-02,1072,origination,soy,future,144.38182536788298,75.09486616542557,19.135348139443032,107.75824999197523,5.30055046023403,0.01066732040926804,0.005618418209133887,7973,19932,1435140
2025-03-09,927,origination,sugar,future,147.52040628141117,75.0155704070488,18.75147504942232,107.5170139341189,5.294053832563858,0.015567177488084897,0.03897687225348606,1005,2512,180900
2025-03-16,959,origination,soy,future,146.01138020916162,73.56235096733386,18.564029476113618,107.8690693306332,5.244065718266386,0.01115197285973099,0.016184901078423408,7569,18922,1362420
2025-03-23,944,origination,sugar,future,144.19009728998003,72.78014763797125,18.571856791176867,106.61752990644275,5.289884569718201,0.01827053940076577,0.01527697075582743,848,2120,152640
2025-03-30,883,export,cotton,future,145.92726360023013,72.83702604355095,18.727154497317606,108.061294510516,5.262093120382929,0.037117084801423436,0.027406830366771315,7586,43998,6448100
2025-04-06,1019,barter,soy,spot,147.11475764117452,71.80453000521021,18.509431353371564,107.97914333212344,5.229185145443791,0.006280988570686437,0.03878364819314459,6535,20258,1437700
2025-04-13,1000,export,corn,future,148.05093736675275,71.34306335213442,18.565461382714687,109.09643916371158,5.249636554083984,0.0038643860212325895,0.012810138172259237,5408,31366,4596800
2025-04-20,1007,export,cotton,hedge,148.99345563064918,72.55061472319176,18.338846503008693,109.43916451008928,5.298431602210769,0.034711703274936084,0.025740158198175662,7998,46388,6798300
2025-04-27,912,origination,corn,future,148.9750854713788,71.85834447976397,18.15539116211111,109.89591772924305,5.32611705858098,0.01790676322848134,0.030145798003966877,3399,8497,611820
2025-05-04,1050,export,sugar,future,147.62920391415005,72.86117501424215,17.73339283305664,110.46568500947527,5.337395240982027,0.013309272613400834,0.03331726728715773,1172,6797,996200
2025-05-11,891,origination,corn,spot,147.74291075144066,71.505526788653,17.45642285922337,110.91339356949257,5.349290327815333,0.030399046873960764,0.027117298663326704,3024,7560,544320
2025-05-18,1011,origination,soy,hedge,146.72716818417248,72.14129180215134,17.05091747753847,111.55611632936012,5.366358638990938,0.013943844602631358,0.020595665931000134,8456,21140,1522080
2025-05-25,1109,origination,soy,hedge,148.1898477842991,73.87117414694082,16.75815550164527,112.88526885949256,5.381537210786674,0.038260097135469365,0.015068917352215366,9512,23780,1712160
2025-06-01,926,origination,soy,future,147.9692617120459,70.90520074678807,17.074248040627623,113.08179002919402,5.387161039266061,0.026779258713392692,0.0260337265965565,7677,19192,1381860
2025-06-08,954,origination,sugar,hedge,146.73101591685713,69.9489264402235,16.789428373978037,113.79079378678253,5.3892450613450995,0.015120885918542975,0.012134331856172718,790,1975,142200
2025-06-15,998,origination,soy,spot,146.24893715437764,70.64141299284015,17.579142993429254,113.7010580924953,5.387993198787108,0.04157308213265504,0.010056205801935288,6930,17325,1247400
2025-06-22,966,origination,corn,spot,146.86833433579108,70.39775852958856,17.727138363693523,115.14117530794478,5.372913907009775,0.013942850769966616,0.030238717649892013,3163,7907,569340
2025-06-29,906,barter,corn,hedge,146.02274750658512,70.84313357763412,17.782589200801986,114.46478300588551,5.36730040547244,0.02742095372009307,0.035847218093034344,2865,8881,630300
2025-07-06,1007,origination,corn,hedge,144.78941691323547,70.11835135357514,17.52508186674762,116.26572343879633,5.333441269188532,0.02299292580406492,0.0033551892265020616,3625,9062,652500
2025-07-13,943,origination,sugar,spot,145.15494773047334,70.22225909854262,17.73517483057032,116.22556548815199,5.331474476652637,0.033017412893987984,0.01288323154348075,699,1747,125820
2025-07-20,1040,origination,cotton,spot,145.52239758713642,70.03544641607212,17.562483482698987,114.79479038603394,5.311702654509618,0.03561511196726853,0.03242985113206238,5474,13685,985320
2025-07-27,959,export,soy,spot,144.76198282407972,71.43678489006389,17.599086427092594,114.92289480094473,5.289630868165303,0.020320041490657668,0.04968994563654039,7509,43552,6382650
2025-08-03,1114,origination,sugar,spot,144.05542536565224,71.74208990202534,18.367111788573233,114.24184314346985,5.293228751188373,0.012465821296538166,0.025249524492104897,800,2000,144000
2025-08-10,974,origination,sugar,hedge,144.4035002716887,72.14721309651559,18.33829381865584,115.08248669245856,5.321068796915265,0.024599721429391166,0.016263964705250388,951,2377,171180
2025-08-17,1007,origination,corn,future,142.2313737594427,71.65296073716863,18.68307581654154,114.42986271315618,5.339435129035311,0.01322284630247894,0.02280524270674192,3974,9935,715320
2025-08-24,1081,origination,cotton,spot,140.12017809787787,71.06783326828163,18.472122889003774,113.9836792799414,5.308025116962847,0.04013387247526623,0.04149851702977822,5753,14382,1035540
2025-08-31,958,origination,soy,spot,139.04251176599922,70.54876344289809,18.461626341854686,112.09413854899586,5.288232554231441,0.021365353310827374,0.01724842985050558,5732,14330,1031760
2025-09-07,1052,origination,soy,spot,138.72234103843147,71.02210601375205,18.99286653254534,111.6418322297468,5.307047977991205,0.016346784486878915,0.015409695920196958,5396,13490,971280
2025-09-14,1124,origination,sugar,spot,139.18870238682845,70.51692463676773,18.80477641520901,109.21795290311783,5.287398230120439,0.021846803058649084,0.019207077733815612,938,2345,168840
2025-09-21,945,origination,soy,future,141.40173671225278,70.86465446504343,19.348510982608087,107.63405007963212,5.2829055671204985,0.006528737104703036,0.013560056700895454,7231,18077,1301580
2025-09-28,1061,origination,sugar,hedge,142.68822614705581,73.35513542341795,19.560836563244727,108.39446473577641,5.29390660910099,0.010283859614893484,0.026472043791937547,1022,2555,183960
2025-10-05,1070,export,sugar,hedge,142.44831835211068,74.40048506753598,19.39209653047645,109.18026489442724,5.274539720003717,0.03200413907944426,0.04449614150163473,1330,7714,1130500
2025-10-12,1107,export,soy,spot,142.41979404025665,74.00925682893457,19.581818852193106,109.6057224562122,5.276647230126636,0.013431057210286042,0.02887695127739235,9866,57222,8386100
2025-10-19,982,origination,sugar,hedge,140.91599999329992,75.4507135355313,19.873585187081126,108.63874631308299,5.249966720228272,0.009530890173180604,0.02197175797448455,926,2315,166680
2025-10-26,980,origination,soy,hedge,140.88823028931134,74.96102308790545,20.060128175746282,108.59103495694102,5.237939367349248,0.025366527525272863,0.021498264773013472,6876,17190,1237680
2025-11-02,1102,barter,corn,hedge,140.45524233093113,72.51527364569202,19.589060759779144,108.58743241785044,5.244335006032098,0.031857041546629966,0.0062417102956401176,3633,11262,799260
2025-11-09,1092,origination,corn,future,140.93932017143828,71.30557007259114,19.370919607031684,107.4290677286579,5.212475131361465,0.02718953310665067,0.03559731732576591,3684,9210,663120
2025-11-16,1093,origination,cotton,spot,139.6984737561098,69.06061976736011,19.296664016366233,108.93246603042505,5.2212846261206725,0.029960476858058166,0.024065953635846377,5083,12707,914940
2025-11-23,1103,export,soy,spot,140.47749352747155,68.63880358651053,19.27433398763622,109.80982832100072,5.22089187014214,0.012432049114305392,0.022834241036912492,9454,54833,8035900
2025-11-30,1040,origination,corn,spot,142.77660189697542,68.660905641538,19.460535616901424,109.58886414717107,5.2319416692304825,0.005781893332581563,0.06331729081413834,3446,8615,620280
2025-12-07,1103,origination,corn,spot,142.61346167429014,70.67263041626833,19.5138459171814,109.6157499861656,5.236419951911776,0.03501333651955487,0.028585034900388235,3332,8330,599760
2025-12-14,1111,origination,corn,spot,143.21602925743855,71.06494326478534,19.11324260956837,109.82413279411314,5.2637027605112525,0.016773201611578643,0.01597850739885779,3230,8075,581400
2025-12-21,1049,barter,corn,future,144.2512452450052,70.8020226302147,19.227301964870158,107.78239792568885,5.266207250564211,0.017491669835449527,0.019883708845533483,3417,10592,751740
2025-12-28,1223,origination,soy,future,143.64941453717645,71.79730932763488,19.410477688455305,107.53522054316826,5.257619139741705,0.03328194141849058,0.03878134851036106,9251,23127,1665180
2026-01-04,1135,export,soy,future,143.98555325989207,69.14394695682543,19.578414822834617,106.85323629517046,5.260065089802351,0.0255623000940066,0.026359244926453175,12820,74356,10897000
2026-01-11,1028,barter,soy,spot,144.00444186106478,69.42668442655571,19.902649040501004,105.85161628527554,5.270931050383079,0.024558877720816077,0.007740664260191602,5380,16678,1183600
2026-01-18,1155,origination,sugar,hedge,144.15095600888802,70.35172265922006,20.152825686865675,105.57051599238959,5.2719082517895925,0.04165002344901084,0.036030747214902445,1189,2972,214020
2026-01-25,1050,origination,soy,hedge,142.99144133310483,68.57741916428425,20.290579710634205,107.3682025192391,5.2727200856136704,0.01356481769619857,0.016982270973532075,6899,17247,1241820
2026-02-01,1172,origination,soy,hedge,143.02820659449324,69.94992401613257,20.269529997196614,108.00904538050612,5.258680251857536,0.029278401280812372,0.04747957331461055,8091,20227,1456380
